%% https://raw.githubusercontent.com/josefkr/morphcomp/master/wortwarte_lemma_polarity.txt
%% https://raw.githubusercontent.com/josefkr/morphcomp/master/wiktionary_lemma_polarity.txt
%% https://raw.githubusercontent.com/josefkr/morphcomp/master/train_test_lemma_polarity.txt
%% https://raw.githubusercontent.com/artificial-max/polcla/master/polcla/src/main/resources/dictionaries/germanlex.txt
%% https://raw.githubusercontent.com/markuskiller/textblob-de/master/textblob_de/data/de-sentiment.xml
%% https://pcai056.informatik.uni-leipzig.de/downloads/etc/SentiWS/SentiWS_v2.0.zip
%% data/bundestag_sentiments.txt
sympathie,0.701
sympathisch,0.813225
sympathisieren,0.626
syphilis,-0.9333333333333332
systematisch,0.626
systembetreuung,0.10000000000000002
tabakpflanzer,0.0
tabakspfeife,0.0
tabellenabstieg,-0.8333333333333334
tabellenaufstieg,0.6666666666666666
tabellenförmig,0.0
tablettensucht,-0.9333333333333332
tablettieren,0.0
tabu,-0.6016
tabuieren,-0.7333333333333334
tadel,-0.8333333333333334
tadelnswert,-0.5512
tadeln,-0.70585
tafelartig,0.0
tafelaufsatz,0.0
tafelförmig,0.0
tafelgeschirr,0.0
tageblatt,0.0
tagelied,0.0
tagelöhner,0.0
tagesanbruch,0.0
tagesanzug,0.0
tagesdecke,0.0
tageskurs,0.0
tageslauf,0.0
tagewerk,0.0
tagtäglich,0.0
taktfest,0.75
taktgefühl,0.8333333333333334
taktlos,-0.8333333333333334
taktmäßig,0.75
taktvoll,0.9333333333333332
talentiert,0.78045
talentschmiede,0.7333333333333334
talsperre,0.0
tamtam,0.6666666666666666
tankschiff,0.0
tannennadel,0.0
tanzbar,0.0
tanzboden,0.0
tänzerin,0.0
tanzlustig,0.8
tanzplatz,0.0
tanzschritt,0.0
tanzunterricht,0.0
tapfer,0.9333333333333332
täppisch,-0.75
tarifpartner,0.0
tarifvertrag,0.0
tarnung,-0.7666666666666666
taschenausgabe,0.0
taschenformat,0.0
taschenkalender,0.0
taschenspieler,-0.8
taschenwörterbuch,0.0
tatarennachricht,0.0
tatbestand,-0.8
tateinheit,-0.8
tatendrang,0.9333333333333332
tatendurstig,0.8
tatendurst,0.9333333333333332
tatenfroh,0.8
tatenlos,-0.6262
tatenlosigkeit,-0.8333333333333334
tatenlust,0.7666666666666666
tatkräftig,0.551
tatkraft,0.9333333333333332
tätlich,-0.9333333333333332
tatsachenmaterial,0.0
taub,-0.9333333333333332
taubenhaus,0.0
taubheit,-0.9333333333333332
taubstumm,-0.75
taucheranzug,0.0
taucherglocke,0.0
taufbekenntnis,0.0
taufschein,0.0
tauglich,0.551
täuschen,-0.8032
tauschgeschäft,0.0
täuschung,-0.786125
täuschungsmanöver,-0.8333333333333334
tauwerk,0.0
teakbaum,0.0
teakholz,0.0
teamarbeit,0.0
teamfähigkeit,0.9333333333333332
teamgeist,0.9333333333333332
teddybär,0.8
teelöffel,0.0
teerdachpappe,0.0
teerdecke,0.0
teesieb,0.0
teestube,0.0
teichrose,0.0
teilaspekt,0.0
teilbetrag,0.0
teilnahme,0.8333333333333334
teilnahmslos,-0.7333333333333334
teilnahmslosigkeit,-0.8333333333333334
teilnehmen,0.75
teilnehmerin,0.0
teilstrich,0.0
telefonzentrale,0.0
telegen,0.75
teleskopauge,0.0
tellereisen,0.0
tendenziös,-0.9333333333333332
tennisplatz,0.0
teppichkäfer,0.0
termingerecht,0.8
terminkalender,0.0
territorialverteidigung,0.6666666666666666
terrorakt,-0.8333333333333334
terroranschlag,-0.8333333333333334
terrorherrschaft,-0.8
terroristisch,-0.8333333333333334
terror,-0.7011999999999999
testieren,0.7333333333333334
teuer,-0.6929
teufelskreis,-0.6395
teufelswerk,-0.9333333333333332
teuflisch,-0.741925
theatergenuss,0.8333333333333334
theaterkarte,0.0
theaterstück,0.0
theatralik,-0.7333333333333334
theatralisch,-0.7333333333333334
themenbereich,0.0
therapie,0.7333333333333334
thermalbad,0.0
thermalsalz,0.0
thermodynamisch,0.0
thrombose,-0.9333333333333332
thronraub,-0.8333333333333334
tiefbauamt,0.0
tiefbewegt,0.9333333333333332
tiefenanalyse,0.7333333333333334
tiefenpsychologie,0.0
tiefgang,0.75
tiefgreifend,0.626
tiefgründig,0.8333333333333334
tiefsinnig,0.9333333333333332
tiefstapeln,-0.7666666666666666
tieftraurig,-0.95
tiegelguss,0.0
tierart,0.0
tierarzt,0.0
tierasyl,0.8
tierepos,0.0
tierheim,0.0
tierkrankheit,-0.8333333333333334
tierkreis,0.0
tierkunde,0.0
tierliebe,0.8333333333333334
tierquälerei,-0.8333333333333334
tierschutz,0.8
tierseuche,-0.8333333333333334
tierwelt,0.0
tintenkuli,0.0
tintenpilz,0.0
tintenstift,0.0
tippfräulein,0.0
tischbesen,0.0
tischherr,0.0
tischtuch,0.0
titaneisenerz,0.0
titelschutz,0.8
titelverteidigung,0.6666666666666666
titularbischof,0.0
toben,-0.9333333333333332
tochterfirma,0.0
tochtergesellschaft,0.0
tochterkirche,0.0
todesangst,-0.9333333333333332
todesjahr,0.0
todesmutig,0.6666666666666666
todesnachricht,-0.8
todesrate,-0.9333333333333332
todesstrafe,-0.7011999999999999
todesverachtung,0.8
todlangweilig,-0.8
todmüde,-0.8333333333333334
tod,-0.6232333333333334
todsünde,-0.7333333333333334
todtraurig,-0.9333333333333332
todunglücklich,-0.9333333333333332
toilettenartikel,0.0
tolerant,0.7495999999999999
tolerieren,-0.07400000000000001
tolldreist,-0.7333333333333334
tollkühnheit,-0.8
tollwut,-0.9333333333333332
tolpatschig,-0.7666666666666666
tölpelhaft,-0.9333333333333332
tölpisch,-0.8333333333333334
tonangebend,-0.7666666666666666
tonartig,0.0
tonfilm,0.0
tonkabine,0.0
tonkopf,0.0
tonlage,0.0
tonnengewölbe,0.0
tonspur,0.0
tonstück,0.0
tonware,0.0
tonwert,0.0
topform,0.8333333333333334
toppflagge,0.0
topplaterne,0.0
toreinfahrt,0.0
torfmoor,0.0
torhöhe,0.0
töricht,-0.81775
torlos,-0.75
tortenschaufel,0.0
tortur,-0.9333333333333332
torwache,0.0
torweg,0.0
totalitär,-0.7011999999999999
tot,-0.7420749999999999
totenamt,0.0
totenklage,-0.8
totenkopf,-0.8
totenmesse,0.0
totenschein,0.0
totentanz,-0.8
töten,-0.8300749999999999
totschlag,-0.6262
tötung,-0.8333333333333334
tötungsdelikt,-0.8333333333333334
tourenwagen,0.0
touristenattraktion,0.7333333333333334
traberbahn,0.0
trachtengruppe,0.0
traditionsreich,0.626
träg,-0.7333333333333334
tragbar,0.8333333333333334
träge,-0.5818
trägerrock,0.0
tragfähig,0.701
trägheit,-0.548425
tragikomisch,-0.10000000000000002
tragisch,-0.7461749999999999
trainieren,0.7250000000000001
tränengas,-0.8
tränenschleier,-0.8
tränen,-0.6666666666666666
tranig,-0.8333333333333334
tranlampe,0.0
transistorgerät,0.0
transparent,0.5013333333333333
transparenz,0.6666666666666666
transportunternehmen,0.0
trapezkünstler,0.0
trappistenorden,0.0
tratschen,-0.6666666666666666
traubenförmig,0.0
traubenkur,0.0
trauen,0.7333333333333334
trauerbinde,0.0
trauerbotschaft,-0.8
trauergefolge,0.0
trauerjahr,-0.8
trauerkleidung,0.0
trauer,-0.7011999999999999
trauern,-0.7988999999999999
trauerstimmung,-0.9333333333333332
traulich,0.75
trauma,-0.7011999999999999
traumatisch,-0.7011999999999999
traumbild,0.0
traumhaft,0.841625
traurig,-0.62532
traurigkeit,-0.711425
trauung,0.7333333333333334
treffsicher,0.9
treibhauseffekt,-0.8
treppenhaus,0.0
treppenleiter,0.0
treppenwitz,-0.8
treu,0.7881499999999999
treue,0.750475
treuherzig,0.26666666666666666
treulos,-0.9333333333333332
treulosigkeit,-0.9333333333333332
trichinenschau,0.0
tricksen,-0.7333333333333334
triebartig,0.0
triebhaft,-0.9333333333333332
triebmäßig,0.0
triebwagen,0.0
triezen,-0.9333333333333332
trinksucht,-0.9333333333333332
trittleiter,0.0
trittsicher,0.75
triumphieren,0.4208
triumph,0.701
trivial,-0.75
trivialität,-0.65
trocken,-0.39999999999999997
trommelfeuer,-0.9333333333333332
tropenfieber,-0.8
tropeninstitut,0.0
tropenkoller,-0.8
trösten,0.7862857142857143
tröstlich,0.9333333333333332
trost,0.7176499999999999
trostreich,0.75
trostspende,0.8333333333333334
trottelhaft,-0.8333333333333334
trottelig,-0.5761999999999999
trotz,-0.9333333333333332
trotzreaktion,-0.8333333333333334
trüben,-0.35119999999999996
trübsal,-0.74725
trübselig,-0.8333333333333334
trübseligkeit,-0.8333333333333334
trügerisch,-0.74685
trug,-0.8333333333333334
trümmergestein,0.0
trümmergrundstück,-0.8
trümmermarmor,0.0
trumpfas,0.8
trunken,-0.9333333333333332
trunkenheit,-0.9333333333333332
trunksüchtig,-0.9
trunksucht,-0.9333333333333332
truppenabbau,0.20000000000000004
truppenbetreuung,0.10000000000000002
truppenparade,0.0
truppenreduzierung,0.26666666666666666
tubenschwangerschaft,0.0
tuberkular,-0.9333333333333332
tuchartig,0.0
tücke,-0.8333333333333334
tückisch,-0.9333333333333332
tugendhaftigkeit,0.9333333333333332
tugendlich,0.8333333333333334
tumb,-0.9333333333333332
tumorleiden,-0.9333333333333332
tumult,-0.8333333333333334
tüpfchen,0.0
tüpfelchen,0.8
turbulenz,-0.5512
türklinke,0.0
turmwächter,0.0
turngerät,0.0
türrahmen,0.0
türsteher,0.0
tuschmalerei,0.0
typenlehre,0.0
typhus,-0.9333333333333332
typisieren,0.65
tyrannei,-0.781075
tyrannisch,-0.6016
tyrannisieren,-0.9333333333333332
übel,-0.822375
übelgelaunt,-0.9
übelgesinnt,-0.95
übelkeit,-0.8333333333333334
übellaunig,-0.6262
übelnehmen,-0.95
übelwollend,-0.95
überaktivität,-0.7333333333333334
überarbeiten,-0.7200000000000001
überbeanspruchen,-0.8333333333333334
überbelasten,-0.7333333333333334
überbevölkerung,-0.9333333333333332
überdehnen,-0.6666666666666666
überdeutlich,-0.9
überdimensional,-0.65
überdruckturbine,0.0
überdruß,-0.9
überdurchschnittlich,0.63
übereifrig,-0.6666666666666666
übereinkommen,0.7333333333333334
überempfindlich,-0.9333333333333332
überempfindlichkeit,-0.7333333333333334
überernährung,-0.8333333333333334
überfallen,-0.7864249999999999
überfällig,-0.75
überfordern,-0.78
überforderung,-0.8333333333333334
überfremdung,-0.75
übergangsbestimmung,0.0
übergangserscheinung,0.0
übergangsstelle,0.0
übergewichtig,-0.580375
übergewicht,-0.7502749999999999
übergriff,-0.9333333333333332
überhangsrecht,0.0
überheblich,-0.7333333333333334
überirdisch,0.9
überlasten,-0.6773285714285715
überlegenheitsgefühl,0.10000000000000002
überlegen,0.401
übermächtig,-0.9
übermäßig,-0.6614666666666666
übermenschlich,0.402
übermütig,-0.9
übermut,-0.6666666666666666
überordnen,0.6666666666666666
überreden,0.65
überschnappen,-0.9333333333333332
überschreiten,-0.64096
überschüssig,-0.8
überschwang,0.9333333333333332
überseeisch,0.0
übersetzungsbüro,0.0
übersetzungsdeutsch,-0.8
übersetzungsfehler,-0.8
überspannen,-0.6666666666666666
überspitzen,-0.75
überständer,-0.8
überstrapazieren,-0.8333333333333334
übertölpeln,-0.8333333333333334
übertreten,-0.78225
übertretung,-0.7333333333333334
übertreiben,-0.6082142857142857
übervorteilen,-0.7333333333333334
überwältigen,0.664911111111111
überwinden,0.626
überzeugen,0.7569636363636363
übungsarbeit,0.0
übungsplatz,0.0
uferlos,-0.7333333333333334
ufersicherung,0.7333333333333334
u-haft,-0.9333333333333332
uhrzeigersinn,0.0
ulenspiegel,0.0
ultrakurzwellenempfänger,0.0
ultraschallbehandlung,0.0
umbringen,-0.9333333333333332
umfallen,-0.7333333333333334
umfassungsmauer,0.0
umgänglich,0.5709666666666667
umgangsform,0.0
umgangssprachlich,0.0
umgarnen,0.7666666666666666
umgestalten,0.7333333333333334
umladebahnhof,0.0
umlaufmittel,0.0
umsatzprovision,0.8
umschmeicheln,0.26666666666666666
umsichtig,0.64615
umständlich,-0.637175
umstandskasten,-0.8
umstandskleid,0.0
umstellungsprozess,0.0
umstimmen,0.65
umstritten,-0.5761999999999999
umsturzbewegung,-0.8
umweltfreundlich,0.9333333333333332
umweltschutzaktion,0.9333333333333332
umweltzerstörung,-0.9333333333333332
umwerben,0.8400000000000001
umwerfen,0.7427285714285714
unabhängig,0.501
unabhängigkeit,0.626
unabhängigkeitskampf,-0.8333333333333334
unachtsam,-0.6496
unanfechtbar,0.8333333333333334
unangebracht,-0.8333333333333334
unangemeldet,-0.6666666666666666
unangemessen,-0.697075
unangenehm,-0.742275
unangepasst,-0.75
unangreifbar,0.8333333333333334
unannehmbar,-0.9333333333333332
unansehnlich,-0.8333333333333334
unanständig,-0.636025
unantastbar,0.701
unantastbarkeit,0.75
unappetitlich,-0.9333333333333332
unartig,-0.75
unästhetisch,-0.7666666666666666
unaufdringlich,0.6666666666666666
unauffindbar,-0.7333333333333334
unaufmerksam,-0.8333333333333334
unaufrichtig,-0.7772749999999999
unausführbar,-0.9
unausgebildet,-0.7333333333333334
unausgeglichen,-0.6666666666666666
unausgeglichenheit,-0.8333333333333334
unausgegoren,-0.8333333333333334
unausgesprochen,-0.7333333333333334
unausstehlich,-0.9
unbändig,-0.8333333333333334
unbarmherzig,-0.706425
unbarmherzigkeit,-0.9333333333333332
unbedachtheit,-0.8
unbedachtsamkeit,-0.8
unbedenklich,0.5
unbefangen,0.8333333333333334
unbefangenheit,0.26666666666666666
unbefriedigend,-0.708575
unbefugt,-0.7011999999999999
unbegabt,-0.8333333333333334
unbegreiflich,-0.75
unbegrenzt,0.5013333333333333
unbegründet,-0.748075
unbehagen,-0.707275
unbehaglich,-0.8333333333333334
unbehelligt,0.8
unbeherrscht,-0.9333333333333332
unbeholfen,-0.9333333333333332
unbeholfenheit,-0.7333333333333334
unbeirrbar,0.7333333333333334
unbekannt,-0.7333333333333334
unbekümmertheit,-0.7666666666666666
unbelebt,-0.75
unbelehrbar,-0.9
unbeliebt,-0.70665
unbeliebtheit,-0.7011999999999999
unberechenbar,-0.7333333333333334
unberechenbarkeit,-0.7333333333333334
unberechtigt,-0.784825
unbescheiden,-0.65
unbescholten,0.9333333333333332
unbeschreiblich,-0.4614666666666667
unbeschwert,0.783725
unbesiegt,0.9333333333333332
unbesonnen,-0.7666666666666666
unbeständig,-0.75
unbeständigkeit,-0.7666666666666666
unbestechlich,0.9333333333333332
unbestechlichkeit,0.8
unbestimmtheit,-0.638425
unbestreitbar,0.551
unbestritten,0.551
unbeteiligt,-0.75
unbeugsam,-0.75
unbeweglich,-0.7333333333333334
unbeweglichkeit,-0.9333333333333332
unbewohnbar,-0.7333333333333334
unbezahlbar,0.126
unbezwingbar,0.9333333333333332
unbildung,-0.8
unbill,-0.9333333333333332
unblutig,0.9333333333333332
unbotmäßig,-0.5015999999999999
unbrauchbar,-0.7575666666666666
unbrauchbarkeit,-0.8
unbußfertig,-0.8
unbußfertigkeit,-0.8
unchristlich,-0.9
undankbar,-0.7788999999999999
undankbarkeit,-0.6262
undank,-0.9333333333333332
undefinierbar,-0.75
undemokratisch,-0.7814749999999999
undeutlichkeit,-0.8
undiszipliniert,-0.6016
unduldsam,-0.9
undurchdringlich,-0.6666666666666666
unedel,-0.75
unehrenhaft,-0.9333333333333332
unehrlich,-0.70675
unehrlichkeit,-0.7011999999999999
uneigennützig,0.9333333333333332
uneingeschränkt,0.5013333333333333
uneinigkeit,-0.582225
unempfindlich,0.9333333333333332
unempfindlichkeit,0.7333333333333334
unendlichkeit,-0.26666666666666666
unentbehrlich,0.8
unentbehrlichkeit,0.8
unentschieden,-0.6666666666666666
unentschlossen,-0.6666666666666666
unentschuldbar,-0.9333333333333332
unentwegt,0.7333333333333334
unerbittlich,-0.70795
unerbittlichkeit,-0.7011999999999999
unerfahren,-0.8333333333333334
unerfahrenheit,-0.8
unerfreulich,-0.586325
unerheblich,-0.9333333333333332
unerhört,-0.56016
unerklärlich,-0.5015999999999999
unerlaubt,-0.6016
unermüdlich,0.551
unerreichbar,-0.26666666666666666
unerreicht,0.701
unerschrocken,0.701
unerschütterlich,0.9333333333333332
unerschwinglich,-0.9333333333333332
unersetzlich,0.6013333333333334
unerträglich,-0.78635
unerwünscht,-0.635325
unfähig,-0.8196749999999999
unfähigkeit,-0.6724
unfair,-0.9206749999999999
unfallflucht,-0.8333333333333334
unfallfrei,0.8
unfehlbar,0.701
unfehlbarkeit,0.551
unfein,-0.5015999999999999
unfertigkeit,-0.8
unflätig,-0.9333333333333332
unförmig,-0.9333333333333332
unfrei,-0.8333333333333334
unfreundlich,-0.710175
unfreundlichkeit,-0.777125
unfruchtbar,-0.7333333333333334
ungebärdig,-0.75
ungebildet,-0.8333333333333334
ungebührlich,-0.5761999999999999
ungebundenheit,0.7333333333333334
ungeduldig,-0.5601250000000001
ungeduld,-0.741375
ungeeignet,-0.85985
ungefährdet,0.7333333333333334
ungehalten,-0.9333333333333332
ungeheuer,-0.7011999999999999
ungeheuerlichkeit,-0.9333333333333332
ungehobelt,-0.6262
ungehörig,-0.8333333333333334
ungehorsam,-0.7168
ungelegen,-0.7666666666666666
ungelenk,-0.75
ungemütlich,-0.632825
ungemütlichkeit,-0.8
ungenießbar,-0.9
ungenügend,-0.8333333333333334
ungepflegt,-0.8333333333333334
ungerecht,-0.8960999999999999
ungerechtfertigt,-0.742525
ungerechtigkeit,-0.7854749999999999
ungeschicklichkeit,-0.7778999999999999
ungeschickt,-0.777175
ungeschlacht,-0.75
ungesellig,-0.75
ungesetzlich,-0.6016
ungesittet,-0.9
ungestört,0.7333333333333334
ungestüm,-0.75
ungesund,-0.669825
ungetrübt,0.6666666666666666
ungewissheit,-0.9333333333333332
ungewöhnlich,-0.75
ungewollt,-0.669525
ungezähmt,-0.7333333333333334
ungezogen,-0.6281000000000001
ungezwungen,0.551
unglaube,-0.8333333333333334
unglaubhaft,-0.8333333333333334
ungläubig,-0.65
unglaubwürdigkeit,-0.6262
ungleichgewicht,-0.6666666666666666
unglücklicherweise,-0.8
unglück,-0.8251
unglücksursache,-0.8333333333333334
ungunst,-0.9333333333333332
ungut,-0.8333333333333334
unhaltbar,-0.9333333333333332
unhandlichkeit,-0.8
unheilbarkeit,-0.7011999999999999
unheilig,-0.9333333333333332
unheil,-0.9333333333333332
unheilschwanger,-0.9333333333333332
unheilvoll,-0.7011999999999999
unheimlich,-0.8333333333333334
unhygienisch,-0.9
uninteressant,-0.7666666666666666
uninteressiert,-0.7666666666666666
unipolarmaschine,0.0
universalität,0.7333333333333334
universitätsstudium,0.0
unkleidsam,-0.8
unklug,-0.7401
unkompliziert,0.56955
unkonzentriert,-0.8333333333333334
unkorrekt,-0.6082333333333333
unkorrektheit,-0.8333333333333334
unkundig,-0.8333333333333334
unlauter,-0.6016
unleidlich,-0.8
unliebsam,-0.6262
unlimitiert,0.75
unlogisch,-0.745425
unlust,-0.8333333333333334
unmanierlich,-0.9333333333333332
unmaßgeblich,-0.9
unmäßig,-0.9
unmenschlich,-0.8180999999999999
unmöglichkeit,-0.9333333333333332
unmoralisch,-0.8555999999999999
unmotiviert,-0.7333333333333334
unmündigkeit,-0.6666666666666666
unmut,-0.7848499999999999
unmutsvoll,-0.8
unnachgiebig,-0.65
unnachgiebigkeit,-0.7666666666666666
unnachsichtig,-0.75
unnahbar,-0.75
unnatürlich,-0.6666666666666666
unnötig,-0.8154333333333333
unnütz,-0.8518249999999999
unordentlich,-0.8333333333333334
unordentlichkeit,-0.8333333333333334
unorganisiert,-0.75
unparteiisch,0.5013333333333333
unpathetisch,0.75
unpopulär,-0.5512
unpraktisch,-0.65455
unprätentiös,0.7333333333333334
unproblematisch,0.75
unproduktiv,-0.8333333333333334
unproportioniert,-0.8
unpünktlich,-0.9333333333333332
unqualifiziert,-0.578825
unrast,-0.8333333333333334
unrealistisch,-0.8333333333333334
unrecht,-0.8298
unrechtmäßig,-0.9
unrechtmäßigkeit,-0.8
unredlich,-0.7811999999999999
unredlichkeit,-0.9333333333333332
unreflektiert,-0.8333333333333334
unregelmäßigkeit,-0.5015999999999999
unreif,-0.7333333333333334
unreife,-0.8333333333333334
unrein,-0.75
unrichtig,-0.7666666666666666
unruhig,-0.5887749999999999
unrühmlich,-0.5512
unsachgemäß,-0.6090333333333333
unsanft,-0.8333333333333334
unsauber,-0.6571
unschärfe,-0.6666666666666666
unschätzbar,0.701
unscheinbar,-0.7666666666666666
unschlagbar,0.701
unschlüssig,-0.6666666666666666
unschuldig,0.701
unschuld,0.701
unschuldsvoll,0.8
unselbständig,-0.8333333333333334
unseriös,-0.7124333333333334
unsicher,-0.7067000000000001
unsicherheit,-0.7145
unsicherheitsfaktor,-0.6666666666666666
unsinnig,-0.7878999999999999
unsittlich,-0.7011999999999999
unsolid,-0.5015999999999999
unsozial,-0.8153499999999999
unsportlich,-0.54
unstatthaft,-0.8
unsterblichkeit,0.626
unstetigkeit,-0.701875
unstrittig,0.7333333333333334
unsympathisch,-0.75
untadelig,0.75
untalentiert,-0.8333333333333334
untätchen,0.0
untätig,-0.9333333333333332
untat,-0.8333333333333334
untauglich,-0.8486
untauglichkeit,-0.8333333333333334
unterabteilung,0.0
unterarm,0.0
unterbezahlen,-0.8
unterdrücken,-0.7608333333333334
unterdrückerisch,-0.9333333333333332
unterdrückung,-0.6262
unterernährung,-0.9333333333333332
unterführungszeichen,0.0
untergewicht,-0.9333333333333332
unterhalten,0.75
unterhaltsam,0.7666666666666666
unterhaltungswert,0.65
unterjochung,-0.9333333333333332
unterjubeln,-0.8333333333333334
unterkleid,0.0
unterlassungssünde,-0.8333333333333334
unterlegenheit,-0.7333333333333334
unterlegenheitsgefühl,-0.8333333333333334
unterliegen,-0.6006857142857144
unterminieren,-0.8333333333333334
unternehmensteuerreform,0.8333333333333334
unternehmungsgeist,0.9333333333333332
unternehmungslustig,0.7333333333333334
unteroffiziersmesse,0.0
unterordnen,-0.7333333333333334
unterprivilegiert,-0.8
unterrichtsstunde,0.0
untersagen,-0.9333333333333332
unterschätzen,-0.7333333333333334
unterscheidungsmerkmal,0.0
unterschieben,-0.9333333333333332
unterschiedsbetrag,0.0
unterschlagen,-0.7333333333333334
unterschlagung,-0.7333333333333334
unterstaatssekretär,0.0
unterstützen,0.6173333333333334
unterstützung,0.6013333333333334
untersuchungsgefangene,-0.8
untersuchungshaft,-0.9333333333333332
untertänig,-0.9
untertreiben,-0.7666666666666666
unterwasserkraftwerk,0.0
unterwerfen,-0.709825
unterwerfung,-0.706975
unterwürfig,-0.713325
untragbar,-0.781175
untröstlich,-0.703475
untrüglich,0.6666666666666666
unüberlegt,-0.8333333333333334
unübersehbar,0.65
unumschränkt,0.551
unumstößlich,0.65
unumstritten,0.551
unumwunden,0.9
unverantwortlich,-0.7226199999999999
unverbesserlich,-0.684075
unverbindlich,-0.65
unverblümt,0.7666666666666666
unverdächtig,0.8333333333333334
unverdient,-0.8333333333333334
unverdorben,0.9333333333333332
unverdrossen,0.7333333333333334
unverfrorenheit,-0.9333333333333332
unvergänglichkeit,0.7333333333333334
unverhältnismäßig,-0.6016
unverhohlen,-0.7333333333333334
unverkäuflichkeit,-0.7333333333333334
unverletzt,0.9333333333333332
unvermeidlich,-0.6016
unvermögen,-0.7333333333333334
unvernünftig,-0.7813
unverschämt,-0.9333333333333332
unverschämtheit,-0.7011999999999999
unversehrt,0.9333333333333332
unversehrtheit,0.8333333333333334
unversöhnlich,-0.8333333333333334
unverstanden,-0.9333333333333332
unverträglich,-0.75
unverträglichkeit,-0.6666666666666666
unverwundbar,0.701
unverwüstlich,0.8333333333333334
unverzagt,0.7333333333333334
unverzichtbar,-0.49866666666666665
unvollkommenheit,-0.6262
unvollständig,-0.6642
unvoreingenommen,0.9333333333333332
unvorsichtig,-0.8333333333333334
unvorteilhaft,-0.8
unwahrhaftig,-0.8
unwahrheit,-0.7415
unwesen,-0.8333333333333334
unwichtig,-0.6144333333333333
unwiderstehlich,0.74685
unwille,-0.8333333333333334
unwillig,-0.616625
unwillkommen,-0.8333333333333334
unwirksamkeit,-0.5512
unwirsch,-0.9333333333333332
unwirtschaftlichkeit,-0.40240000000000004
unwissend,-0.7065
unwissenschaftlich,-0.75
unwissentlich,-0.6666666666666666
unwohlsein,-0.8333333333333334
unwürdig,-0.8078
unzialschrift,0.0
unzüchtig,-0.40240000000000004
unzucht,-0.8333333333333334
unzufrieden,-0.709075
unzufriedenheit,-0.7831
unzugänglich,-0.9333333333333332
unzulänglich,-0.8333333333333334
unzulänglichkeit,-0.9333333333333332
unzumutbar,-0.7849999999999999
unzurechnungsfähig,-0.7011999999999999
unzureichend,-0.755825
unzutreffend,-0.7666666666666666
unzuverlässig,-0.853
unzuverlässigkeit,-0.7011999999999999
unzweckmäßig,-0.75
unzweckmäßigkeit,-0.8
unzweifelhaft,0.501
üppig,0.6002500000000001
urahne,0.0
urbar,0.6666666666666666
urgemütlich,0.8
urheberrechtlich,0.0
urkomisch,0.9333333333333332
urlaubsanspruch,0.6666666666666666
urlaubsfreude,0.9333333333333332
urlaubsvergnügen,0.8333333333333334
ursprünglichkeit,0.7333333333333334
ursprungsland,0.0
urstofflich,0.0
urzuständlich,0.0
usurpation,-0.8333333333333334
utopisch,-0.8333333333333334
vagantendichtung,0.0
vakuumpumpe,0.0
variabel,0.6666666666666666
variationsbreite,0.0
vaterlandsliebe,0.8333333333333334
vaterlandslos,-0.6666666666666666
väterlich,0.7333333333333334
väterlicherseits,0.0
vaterlos,-0.8333333333333334
vatername,0.0
vaterrecht,0.0
vaterstelle,0.0
vegetationspunkt,0.0
vegetieren,-0.8333333333333334
verabreden,0.7333333333333334
verabscheuen,-0.9333333333333332
verabscheuungswürdig,-0.7011999999999999
verachtenswert,-0.8
verächtlich,-0.781125
verachtung,-0.7827
verachtungsvoll,-0.8
veralbern,-0.7666666666666666
verängstigen,-0.714
verantworten,-0.6666666666666666
verantwortlich,0.5013333333333333
verantwortung,0.701
verantwortungsbewusst,0.9333333333333332
verantwortungsgefühl,0.9333333333333332
verantwortungslos,-0.9333333333333332
verantwortungslosigkeit,-0.9333333333333332
verantwortungsvoll,0.626
verargen,-0.9333333333333332
verärgern,-0.7804166666666666
verarmen,-0.8400000000000001
verarmung,-0.8
verausgabung,-0.8333333333333334
verbandsvorsitzende,0.0
verbannen,-0.7011999999999999
verbeißen,-0.9333333333333332
verbessern,0.551
verbesserung,0.551
verbesserungsvorschlag,0.6666666666666666
verbieten,-0.75894
verbindlich,0.4346666666666667
verbindlichkeit,-0.10000000000000002
verbindungslinie,0.0
verbindungsstück,0.0
verbissenheit,-0.8
verbitterung,-0.9333333333333332
verblasen,-0.9
verbleib,0.7333333333333334
verblöden,-0.8
verblödung,-0.8
verblüffen,0.7006666666666667
verblümt,-0.75
verbohren,-0.75
verbergen,-0.6666666666666666
verbotsschild,0.0
verbrämen,-0.9333333333333332
verbrechensrate,-0.9333333333333332
verbrennen,-0.7333333333333334
verbrüdern,0.75
verbrühen,-0.9333333333333332
verbuchen,0.65
verbummeln,-0.7333333333333334
verbundenheit,0.551
verbundenheitsgefühl,0.9333333333333332
verbünden,0.7333333333333334
verbürgen,0.7333333333333334
verbüßen,-0.75
verdächtig,-0.8333333333333334
verdächtigen,-0.7333333333333334
verdachtsgrund,-0.8
verdammen,-0.74008
verdammung,-0.9333333333333332
verdauen,-0.26666666666666666
verdauungsbeschwerden,-0.9333333333333332
verdauungsstörung,-0.8333333333333334
verderben,-0.7114714285714285
verdeutlichen,0.6666666666666666
verdienstlich,0.75
verdienstvoll,0.9333333333333332
verdienen,0.6100166666666668
verdrängen,-0.23670000000000002
verdrängung,-0.5512
verdrehen,-0.7333333333333334
verdrießen,-0.9199999999999999
verdrießlich,-0.6016
verdrossenheit,-0.9333333333333332
